Critic,Movie,Year,Recommends
Robert Daniels,The Front Runner,2018,1
Robert Daniels,Ralph Breaks the Internet,2018,1
Robert Daniels,Widows,2018,1
Robert Daniels,Green Book,2018,1
Robert Daniels,General Magic,2017,1
Robert Daniels,The Ballad of Buster Scruggs,2018,1
Robert Daniels,Boy Erased,2018,0
Robert Daniels,Fantastic Beasts: The Crimes of Grindelwald,2018,0
Robert Daniels,The Girl in the Spider's Web,2018,0
Robert Daniels,Mr. SOUL!,2018,1
Robert Daniels,Postcards from the 48%,2018,1
Robert Daniels,A Private War,2018,0
Robert Daniels,Outlaw King,2018,0
Robert Daniels,Suspiria,2018,1
Robert Daniels,"Monrovia, Indiana",2018,1
Robert Daniels,The Nutcracker and the Four Realms,2018,0
Robert Daniels,Hunter Killer,2018,0
Robert Daniels,Cloud Atlas,2012,1
Robert Daniels,The Road Not Taken,2017,1
Robert Daniels,Bohemian Rhapsody,2018,0
Robert Daniels,Can You Ever Forgive Me?,2018,1
Robert Daniels,Mid90s,2018,0
Robert Daniels,What They Had,2018,1
Robert Daniels,Diane,2018,1
Robert Daniels,Sadie,2018,0
Robert Daniels,United Skates,2018,1
Robert Daniels,First Man,2018,1
Robert Daniels,22 July,2018,1
Robert Daniels,Private Life,2018,1
Robert Daniels,Hold the Dark,2018,1
Robert Daniels,A Star Is Born,2018,1
Robert Daniels,Colette,2018,0
Robert Daniels,If Beale Street Could Talk,2018,1
Robert Daniels,Assassination Nation,2018,1
Robert Daniels,Quincy,2018,1
Robert Daniels,Twin Flower,2018,1
Robert Daniels,Roma,2018,1
Robert Daniels,"Love, Gilda",2018,1
Robert Daniels,Destroyer,2018,1
Robert Daniels,Coco,2017,1
Robert Daniels,Lady Bird,2017,1
Robert Daniels,The Killing of a Sacred Deer,2017,1
Robert Daniels,"Three Billboards Outside Ebbing, Missouri",2017,1
Robert Daniels,Mudbound,2017,1
Robert Daniels,The Disaster Artist,2017,1
Robert Daniels,Darkest Hour,2017,1
Robert Daniels,The Shape of Water,2017,1
Robert Daniels,Madeline's Madeline,2018,1
Robert Daniels,Operation Finale,2018,0
Robert Daniels,Searching,2018,1
Gloria Daniels-Moss,Fireworks,2018,1
Gloria Daniels-Moss,The Villainess (Ak-Nyeo),2017,1
Gloria Daniels-Moss,In This Corner of the World (Kono sekai no katasumi ni),2017,1
Gloria Daniels-Moss,A Silent Voice (Koe no katachi),2017,1
Gloria Daniels-Moss,Phantom Boy,2016,1
Gloria Daniels-Moss,The Absent One (Fasandraeberne),2016,1
Gloria Daniels-Moss,The Survivalist,2017,1
Gloria Daniels-Moss,Between Two Worlds,2015,0
Gloria Daniels-Moss,Blunt Force Trauma,2015,1
Gloria Daniels-Moss,Containment,2015,1
Gloria Daniels-Moss,One Rogue Reporter,2014,1
Manohla Dargis,At Eternity's Gate,2018,1
Manohla Dargis,Naked,1993,1
Manohla Dargis,Fantastic Beasts: The Crimes of Grindelwald,2018,0
Manohla Dargis,Outlaw King,2018,0
Manohla Dargis,The Girl in the Spider's Web,2018,0
Manohla Dargis,The Other Side of the Wind,2018,1
Manohla Dargis,They'll Love Me When I'm Dead,2018,0
Manohla Dargis,Burning (Beoning),2018,1
Manohla Dargis,Suspiria,2018,0
Manohla Dargis,22 July,2018,0
Manohla Dargis,A Star Is Born,2018,1
Manohla Dargis,All About Nina,2018,0
Manohla Dargis,Hold the Dark,2018,0
Manohla Dargis,Colette,2018,1
Manohla Dargis,The Sisters Brothers,2018,1
Manohla Dargis,A Simple Favor,2018,1
Manohla Dargis,White Boy Rick,2018,0
Manohla Dargis,Hal,2018,1
Manohla Dargis,Let the Corpses Tan (Laissez bronzer les cadavres!),2018,0
Manohla Dargis,Support the Girls,2018,1
Manohla Dargis,Papillon,2018,0
Manohla Dargis,Mission: Impossible - Fallout,2018,1
Manohla Dargis,Equalizer 2,2018,1
Manohla Dargis,The Third Murder (Sandome no satsujin),2018,1
Manohla Dargis,Dark Money,2018,1
Manohla Dargis,Eighth Grade,2018,1
Manohla Dargis,Skyscraper,2018,1
Manohla Dargis,Ant-Man and the Wasp,2018,1
Manohla Dargis,Three Identical Strangers,2018,1
Manohla Dargis,Leave No Trace,2018,1
Manohla Dargis,The King,2018,1
Manohla Dargis,Marlina the Murderer in Four Acts,2018,1
Manohla Dargis,Incredibles 2,2018,1
Manohla Dargis,"Westwood: Punk, Icon, Activist",2018,1
Manohla Dargis,Ocean's 8,2018,1
Manohla Dargis,Breath,2018,1
Manohla Dargis,Tully,2018,0
Manohla Dargis,Duck Butter,2018,1
Manohla Dargis,Disobedience,2018,0
Manohla Dargis,I Feel Pretty,2018,0
Manohla Dargis,Zama,2018,1
Manohla Dargis,Beirut,2018,0
Manohla Dargis,Blockers,2018,1
Manohla Dargis,Lean on Pete,2018,1
Manohla Dargis,Gemini,2018,1
Manohla Dargis,Unsane,2018,1
Manohla Dargis,Isle of Dogs,2018,1
Manohla Dargis,12 Days (12 Jours),2018,1
Manohla Dargis,Tomb Raider,2018,0
Manohla Dargis,Thoroughbreds,2018,0
Cary Darling,Jonathan,2018,1
Cary Darling,Wildlife,2018,1
Cary Darling,Widows,2018,1
Cary Darling,Prospect,2018,1
Cary Darling,Rampant,2018,1
Cary Darling,Mid90s,2018,1
Cary Darling,First Man,2018,1
Cary Darling,The Hate U Give,2018,1
Cary Darling,Golden Job,2018,0
Cary Darling,The Sisters Brothers,2018,1
Cary Darling,The Great Battle,2018,1
Cary Darling,A Boy. A Girl. A Dream.,2018,1
Cary Darling,Peppermint,2018,0
Cary Darling,Searching,2018,1
Cary Darling,Papillon,2018,1
Cary Darling,Mile 22,2018,0
Cary Darling,BuyBust,2018,1
Cary Darling,The Meg,2018,0
Cary Darling,Mission: Impossible - Fallout,2018,1
Cary Darling,Sorry to Bother You,2018,1
Cary Darling,One Night Only,2016,1
Cary Darling,The First Purge,2018,0
Cary Darling,Jurassic World: Fallen Kingdom,2018,1
Cary Darling,American Animals,2018,1
Cary Darling,First Reformed,2018,1
Cary Darling,Hereditary,2018,1
Cary Darling,Believer,2018,1
Cary Darling,On Chesil Beach,2018,1
Cary Darling,Solo: A Star Wars Story,2018,1
Cary Darling,Avengers: Infinity War,2018,1
Cary Darling,Foxtrot,2018,1
Cary Darling,A Quiet Place,2018,1
Cary Darling,Isle of Dogs,2018,1
Cary Darling,The Cured,2018,1
Cary Darling,Pacific Rim Uprising,2018,0
Cary Darling,Loveless (Nelyubov),2018,1
Cary Darling,"Love, Simon",2018,1
Cary Darling,The Party,2018,0
Cary Darling,A Fantastic Woman (Una mujer fantástica),2018,1
Cary Darling,Black Panther,2018,1
Cary Darling,Kickboxer: Retaliation,2018,1
Cary Darling,Disappearance,2017,1
Cary Darling,Tehran Taboo,2018,1
Cary Darling,The Other Side of Hope (Toivon tuolla puolen),2017,1
Cary Darling,The Post,2018,1
Cary Darling,Hostiles,2018,1
Cary Darling,"Faces Places (Visages, villages)",2017,1
Cary Darling,All the Money in the World,2017,1
Cary Darling,"I, Tonya",2018,1
Cary Darling,The Shape of Water,2017,1
Khal Davenport,Black Panther,2018,1
Douglas Davidson,Pete's Dragon,2016,1
Douglas Davidson,Mobile Homes,2018,1
Douglas Davidson,Justice League,2017,0
Douglas Davidson,Jinn,2018,1
Douglas Davidson,[Cargo],2018,0
Douglas Davidson,CinemAbility,2018,1
Douglas Davidson,The Ballad of Buster Scruggs,2018,1
Douglas Davidson,"Morning, Noon & Night",2018,1
Douglas Davidson,Poor Boy,2018,0
Douglas Davidson,Have a Nice Day (Hao Ji Le),2018,1
Douglas Davidson,The Peacemaker,2018,1
Douglas Davidson,Mute,2018,1
Douglas Davidson,The Endless,2018,1
Douglas Davidson,Flower,2018,1
Douglas Davidson,Mountain,2018,1
Douglas Davidson,Ghost Stories,2018,1
Douglas Davidson,The Year of Spectacular Men,2018,1
Douglas Davidson,The Forest of the Lost Souls (A Floresta das Almas Perdidas),2018,1
Douglas Davidson,We the Animals,2018,1
Douglas Davidson,A Whale of a Tale,2018,1
Douglas Davidson,The New Romantic,2018,1
Douglas Davidson,Mail Order Monster,2018,1
Douglas Davidson,First Man,2018,1
Douglas Davidson,Knuckleball,2018,1
Douglas Davidson,Ride,2018,1
Douglas Davidson,Jumanji: Welcome to the Jungle,2017,1
Douglas Davidson,Saturday Church,2018,1
Douglas Davidson,Game Night,2018,1
Douglas Davidson,The Party,2018,1
Douglas Davidson,The Judge,2018,1
Douglas Davidson,Saving Brinton,2018,1
Douglas Davidson,Incredibles 2,2018,1
Douglas Davidson,Summer '03,2018,1
Douglas Davidson,Sorry to Bother You,2018,1
Douglas Davidson,Bohemian Rhapsody,2018,0
Douglas Davidson,Mandy,2018,1
Douglas Davidson,Terminal,2018,1
Douglas Davidson,Madeline's Madeline,2018,1
Douglas Davidson,A Star Is Born,2018,1
Douglas Davidson,Galveston,2018,1
Douglas Davidson,Five Fingers for Marseilles,2018,1
Douglas Davidson,Unlovable,2018,1
Douglas Davidson,Monster Party,2018,1
Jamie Davies,Mom and Dad,2018,1
Jamie Davies,Early Man,2018,1
Adam Lee Davies,Arcadia,2017,1
Adam Lee Davies,The Party,2018,0
Adam Lee Davies,Brimstone,2017,0
Adam Lee Davies,The Queen of Spain (La reina de España),2017,0
Adam Lee Davies,Snowden,2016,0
Adam Lee Davies,All American High Revisited,2014,0
Adam Lee Davies,Ardor,2015,0
Adam Lee Davies,The Hobbit: The Battle of the Five Armies,2014,1
Adam Lee Davies,The Equalizer,2014,0
Adam Lee Davies,A Walk Among the Tombstones,2014,0
Adam Lee Davies,The Galapagos Affair: Satan Came To Eden,2014,1
Adam Lee Davies,Hercules,2014,0
Adam Lee Davies,Supermensch: The Legend of Shep Gordon,2014,1
Adam Lee Davies,Jersey Boys,2014,0
Adam Lee Davies,I Declare War,2013,0
Adam Lee Davies,For No Good Reason,2014,0
Adam Lee Davies,Godzilla,2014,1
Adam Lee Davies,Next Goal Wins,2014,1
Adam Lee Davies,Muppets Most Wanted,2014,1
Adam Lee Davies,Captain America: The Winter Soldier,2014,0
Adam Lee Davies,Peter Gabriel: Back To Front,2014,0
Adam Lee Davies,Back to the Garden,2014,0
Adam Lee Davies,"The Godfather, Part II",1974,1
Adam Lee Davies,8 Minutes Idle,2012,0
Adam Lee Davies,Love Is In The Air,2014,1
Adam Lee Davies,Fonzy,2014,0
Adam Lee Davies,Last Vegas,2013,0
Adam Lee Davies,Anchorman 2: The Legend Continues,2013,1
Adam Lee Davies,The Hobbit: The Desolation of Smaug,2013,0
Adam Lee Davies,The Counselor,2013,0
Adam Lee Davies,Seduced And Abandoned,2013,1
Adam Lee Davies,Milius,2013,1
Adam Lee Davies,Ender's Game,2013,0
Adam Lee Davies,Thor: The Dark World,2013,1
Adam Lee Davies,Lebanese Rocket Society,2013,0
Adam Lee Davies,Viva! Hysteria,2013,0
Adam Lee Davies,Upstream Color,2013,1
Adam Lee Davies,2 Guns,2013,0
Adam Lee Davies,Alan Partridge,2014,0
Adam Lee Davies,The Heat,2013,1
Adam Lee Davies,Die Wand (The Wall),2013,1
Adam Lee Davies,The Internship,2013,0
Adam Lee Davies,The King of Marvin Gardens,1972,1
Adam Lee Davies,Red Dawn,2012,0
Adam Lee Davies,Parker,2013,0
Adam Lee Davies,Cloud Atlas,2012,0
Adam Lee Davies,Run For Your Wife,2013,0
Adam Lee Davies,A Good Day To Die Hard,2013,0
Adam Lee Davies,Chinatown,1974,1
Adam Lee Davies,The Hobbit: An Unexpected Journey,2012,1
Madeleine Davies,Ghostbusters,2016,1
Madeleine Davies,My Big Fat Greek Wedding 2,2016,0
Madeleine Davies,Macbeth,2015,1
Madeleine Davies,The Danish Girl,2015,0
Madeleine Davies,The Diary Of A Teenage Girl,2015,1
Madeleine Davies,Pitch Perfect,2012,1
Madeleine Davies,"I, Tonya",2018,0
Steve Davis,Nobody's Fool,2018,0
Steve Davis,Don Juan DeMarco,1994,1
Steve Davis,Can You Ever Forgive Me?,2018,1
Steve Davis,Garry Winogrand: All Things are Photographable,2018,1
Steve Davis,Free Solo,2018,1
Steve Davis,The Old Man & the Gun,2018,1
Steve Davis,Little Women,2018,0
Steve Davis,40 Years in the Making: The Magic Music Movie,2018,1
Steve Davis,The Miseducation of Cameron Post,2018,1
Steve Davis,Eighth Grade,2018,1
Steve Davis,Three Identical Strangers,2018,1
Steve Davis,Breath,2018,1
Steve Davis,The Seagull,2018,1
Steve Davis,Show Dogs,2018,0
Steve Davis,Breaking In,2018,1
Steve Davis,Disobedience,2018,1
Steve Davis,Traffik,2018,0
Steve Davis,I Feel Pretty,2018,0
Steve Davis,Sgt. Stubby: An American Hero,2018,1
Steve Davis,God's Not Dead: A Light in Darkness,2018,0
Steve Davis,Leaning Into the Wind,2018,1
Steve Davis,Unsane,2018,1
Steve Davis,Gringo,2018,1
Steve Davis,"Love, Simon",2018,1
Steve Davis,A Fantastic Woman (Una mujer fantástica),2018,1
Steve Davis,Half Magic,2018,0
Steve Davis,The 15:17 to Paris,2018,0
Steve Davis,The Greatest Showman,2017,0
Steve Davis,Darkest Hour,2017,0
Steve Davis,Wonder Wheel,2017,0
Steve Davis,The Disaster Artist,2017,1
Steve Davis,Hello Again,2017,0
Steve Davis,LBJ,2017,0
Steve Davis,Dealt,2017,1
Steve Davis,78/52: Hitchcock's Shower Scene,2017,1
Steve Davis,Tyler Perry's Boo 2! A Madea Halloween,2017,0
Steve Davis,Barracuda,2017,1
Steve Davis,Battle of the Sexes,2017,1
Steve Davis,Kingsman: The Golden Circle,2017,1
Steve Davis,Home Again,2017,0
Steve Davis,The Only Living Boy in New York,2017,0
Steve Davis,Whose Streets?,2017,1
Steve Davis,Brigsby Bear,2017,1
Steve Davis,Landline,2017,1
Steve Davis,Lady Macbeth,2017,0
Steve Davis,Valerian and the City of a Thousand Planets,2017,0
Steve Davis,Wish Upon,2017,0
Steve Davis,Baby Driver,2017,1
Steve Davis,The Hero,2017,1
Steve Davis,Rough Night,2017,0
Nick Davis,Complices (Accomplices),1998,1
Nick Davis,The Workshop (L'atelier),2018,1
Nick Davis,In Between,2018,1
Nick Davis,The Salesman (Forushande),2017,1
Nick Davis,The City of Lost Children (La Cité des Enfants Perdus),1995,1
Nick Davis,The Upside of Anger,2005,1
Nick Davis,Within Our Gates,1920,1
Nick Davis,The Postman Always Rings Twice,1946,1
Nick Davis,The Importance of Being Earnest,1952,1
Nick Davis,The Laramie Project,2002,1
Nick Davis,The Actress,1953,0
Nick Davis,Rumble Fish,1983,1
Nick Davis,Tim,1979,0
Nick Davis,The Long Kiss Goodnight,1996,0
Nick Davis,The Fountainhead,1949,1
Nick Davis,Gaslight,1940,1
Nick Davis,Barfly,1987,1
Nick Davis,The Life and Death of Peter Sellers,2004,1
Nick Davis,The Emperor's Candlesticks,1937,0
Nick Davis,Twelfth Night,1998,1
Nick Davis,Heroes for Sale,1933,1
Nick Davis,The Little Drummer Girl,1984,0
Nick Davis,The Glass Menagerie,1950,1
Nick Davis,sleep furiously.,2011,1
Nick Davis,Cactus,1987,1
Nick Davis,Esther,1985,1
Nick Davis,Opera do Malandro,1986,0
Nick Davis,Max My Love (Max Mon Amour),1996,0
Nick Davis,She's Gotta Have It,1986,1
Nick Davis,The Decline of the American Empire (Le Déclin de l'Empire Américain),1986,0
Nick Davis,The Sacrifice,1986,1
Nick Davis,Ménage (Tenue de Soirée),1986,1
Nick Davis,After Hours,1985,0
Nick Davis,Mona Lisa,1986,1
Nick Davis,Eu Sei Que Vou Te Amar (Love Me Forever or Never),1986,0
Nick Davis,Fool for Love,1985,1
Nick Davis,Hanna,2011,1
Nick Davis,Scream of the Ants,2006,1
Nick Davis,Lourdes,2010,1
Nick Davis,Black Swan,2010,1
Nick Davis,The Housemaid,2011,0
Nick Davis,Never Let Me Go,2010,0
Nick Davis,Mugabe and the White African,2010,1
Nick Davis,Valhalla Rising,2010,1
Nick Davis,The Last Exorcism,2010,1
Nick Davis,Lebanon (Levanon),2010,1
Nick Davis,The Square,2010,0
Nick Davis,Make Out With Violence,2009,1
Nick Davis,Only When I Dance (Vida Ballet),2010,0
Nick Davis,Borom Sarret,1963,1
Clayton Davis,Incredibles 2,2018,1
Clayton Davis,Bohemian Rhapsody,2018,1
Clayton Davis,A Private War,2018,1
Clayton Davis,Can You Ever Forgive Me?,2018,1
Clayton Davis,What They Had,2018,1
Clayton Davis,Stan & Ollie,2018,1
Clayton Davis,Cold War (Zimna wojna),2018,1
Clayton Davis,Private Life,2018,1
Clayton Davis,The Ballad of Buster Scruggs,2018,1
Clayton Davis,Roma,2018,1
Clayton Davis,If Beale Street Could Talk,2018,1
Clayton Davis,Ash Is Purest White,2019,1
Clayton Davis,Non-Fiction,2018,1
Clayton Davis,The Hate U Give,2018,1
Clayton Davis,The Favourite,2018,1
Clayton Davis,Smallfoot,2018,1
Clayton Davis,The Other Side of the Wind,2018,1
Clayton Davis,Colette,2018,1
Clayton Davis,Liyana,2018,1
Clayton Davis,Wildlife,2018,1
Clayton Davis,Widows,2018,1
Clayton Davis,Halloween,2018,1
Clayton Davis,Ben is Back,2018,0
Clayton Davis,White Boy Rick,2018,1
Clayton Davis,A Star Is Born,2018,1
Clayton Davis,Boy Erased,2018,1
Clayton Davis,Beautiful Boy,2018,1
Clayton Davis,BlacKkKlansman,2018,1
Clayton Davis,The Darkest Minds,2018,0
Clayton Davis,Christopher Robin,2018,1
Clayton Davis,The Miseducation of Cameron Post,2018,1
Clayton Davis,Solo: A Star Wars Story,2018,1
Clayton Davis,Tully,2018,1
Clayton Davis,Avengers: Infinity War,2018,1
Clayton Davis,Disobedience,2018,1
Clayton Davis,All the Money in the World,2017,1
Clayton Davis,Star Wars: The Last Jedi,2017,1
Clayton Davis,Jumanji: Welcome to the Jungle,2017,1
Clayton Davis,Phantom Thread,2018,1
Clayton Davis,The Post,2018,1
Clayton Davis,Coco,2017,1
Clayton Davis,Justice League,2017,1
Clayton Davis,Murder On The Orient Express,2017,0
Clayton Davis,Thor: Ragnarok,2017,1
Clayton Davis,"Three Billboards Outside Ebbing, Missouri",2017,1
Clayton Davis,Novitiate,2017,1
Clayton Davis,"I, Tonya",2018,1
Clayton Davis,Hostiles,2018,1
Clayton Davis,In the Fade (Aus dem Nichts),2017,1
Clayton Davis,Darkest Hour,2017,1
Scott Davis,Mission: Impossible - Fallout,2018,1
Scott Davis,Deadpool 2,2018,1
Scott Davis,Kingsman: The Golden Circle,2017,0
Scott Davis,Patti Cake$,2017,1
Scott Davis,The Hitman's Bodyguard,2017,1
Scott Davis,The House,2017,1
Scott Davis,Transformers: The Last Knight,2017,0
Scott Davis,Wilson,2017,1
Scott Davis,A Ghost Story,2017,1
Arianna Davis,The Post,2018,1
Arianna Davis,15: A Quinceanera Story,2017,1
Arianna Davis,The Shape of Water,2017,1
Arianna Davis,Coco,2017,1
Arianna Davis,Summertime (La Belle Saison),2016,1
Arianna Davis,Moana,2016,1
Arianna Davis,Beauty and the Beast,2017,1
Jonita Davis,Overlord,2018,1
Jonita Davis,Bad Times at the El Royale,2018,1
Jonita Davis,Venom,2018,0
Jonita Davis,Quincy,2018,1
Jonita Davis,If Beale Street Could Talk,2018,1
Jonita Davis,The Hate U Give,2018,1
Jonita Davis,Halloween,2018,1
Jonita Davis,The Predator,2018,0
Jonita Davis,A Star Is Born,2018,1
Jonita Davis,The Happytime Murders,2018,0
Jonita Davis,BlacKkKlansman,2018,1
Jonita Davis,A Boy. A Girl. A Dream.,2018,1
Jonita Davis,Skyscraper,2018,0
Jonita Davis,Ant-Man and the Wasp,2018,1
Jonita Davis,Tyler Perry's Acrimony,2018,0
Jonita Davis,Jurassic World: Fallen Kingdom,2018,1
Jonita Davis,Breaking In,2018,1
Jonita Davis,The Forgiven,2018,1
Jonita Davis,The Boy Downstairs,2018,1
Jonita Davis,Winchester,2018,0
Jonita Davis,Minding the Gap,2018,1
Jonita Davis,Sweet Country,2018,1
Mark Dawidziak,They'll Love Me When I'm Dead,2018,1
Mark Dawidziak,The Other Side of the Wind,2018,1
Mark Dawidziak,Private Life,2018,1
Mark Dawidziak,Robin Williams: Come Inside My Mind,2018,1
Mark Dawidziak,I Am Evidence,2017,1
Mark Dawidziak,Wait for Your Laugh,2017,1
Mark Dawidziak,Confirmation,2016,1
Mark Dawidziak,Sharknado 3: Oh Hell No!,2015,1
Mark Dawidziak,Sharknado 2: The Second One,2014,1
Mark Dawidziak,The Normal Heart,2014,1
Mark Dawidziak,The Challenger Disaster,2013,1
Mark Dawidziak,Phil Spector,2013,1
Mark Dawidziak,Method to the Madness of Jerry Lewis,2012,1
Mark Dawidziak,Game Change,2012,0
Tom Dawson,The Ice King,2017,1
Tom Dawson,Den of Thieves,2018,0
Tom Dawson,The Nothing Factory (A Fábrica de Nada),2017,1
Tom Dawson,A Woman's Life (Une vie),2017,1
Tom Dawson,Mountain,2018,1
Tom Dawson,Most Beautiful Island,2017,1
Tom Dawson,Beach Rats,2017,1
Tom Dawson,Trophy,2017,1
Tom Dawson,Ferrari: Race to Immortality,2017,1
Tom Dawson,The Reagan Show,2017,1
Tom Dawson,In Between,2018,1
Tom Dawson,My Journey Through French Cinema (Voyage À Travers Le Cinéma Français),2017,1
Tom Dawson,God's Own Country,2017,1
Tom Dawson,The Odyssey (L'odyssée),2016,1
Tom Dawson,Le Doulos,1962,1
Tom Dawson,Land of Mine (Under Sandet),2017,1
Tom Dawson,Howards End,1992,1
Tom Dawson,Risk,2017,1
Tom Dawson,"Stockholm, My Love",2016,1
Tom Dawson,Daughters of the Dust,1991,1
Tom Dawson,McLaren,2016,0
Tom Dawson,Frantz,2017,1
Tom Dawson,Suntan,2017,1
Tom Dawson,I Am Not Your Negro,2017,1
Tom Dawson,Graduation (Bacalaureat),2017,1
Tom Dawson,All This Panic,2017,1
Tom Dawson,George Best: All by Himself,2017,1
Tom Dawson,Sweet Dreams (Fai bei sogni),2016,0
Tom Dawson,Cameraperson,2016,1
Tom Dawson,Victoria,2015,1
Tom Dawson,Hitchcock/Truffaut,2015,1
Tom Dawson,Bobby,2016,1
Tom Dawson,The Wedding Plan,2017,0
Tom Dawson,Partisan,2015,1
Tom Dawson,I Am Bolt,2016,1
Tom Dawson,Mum's List,2016,0
Tom Dawson,Horse Money,2015,0
Tom Dawson,After Love (L'économie du couple),2017,1
Tom Dawson,Rams (Hrútar),2016,1
Tom Dawson,Jim: The James Foley Story,2016,1
Tom Dawson,Underdogs (Metegol),2015,1
Tom Dawson,Pandora's Promise,2013,1
Tom Dawson,Love Tomorrow,2013,1
Tom Dawson,Child's Pose,2014,1
Tom Dawson,A Magnificent Haunting (Magnifica presenza),2012,0
Tom Dawson,Gloria,2014,1
Tom Dawson,"Like Father, Like Son",2014,1
Tom Dawson,The Selfish Giant,2013,1
Tom Dawson,The Crash Reel,2013,1
Tom Dawson,The Pervert's Guide To Ideology,2013,1
Geeta Dayal,Milford Graves Full Mantis,2018,1
Jonathan Dean,Freak Show,2018,0
Jonathan Dean,Jurassic World: Fallen Kingdom,2018,1
Jonathan Dean,Allure,2018,0
Jonathan Dean,Montparnasse Bienvenue (Jeune femme),2017,1
Jonathan Dean,Filmworker,2018,1
Jonathan Dean,A Cambodian Spring,2018,1
Jonathan Dean,Isle of Dogs,2018,1
Jonathan Dean,A Quiet Place,2018,1
Jonathan Dean,Walk Like a Panther,2018,0
Jonathan Dean,Bombshell: The Hedy Lamarr Story,2017,1
Jonathan Dean,Gringo,2018,1
Jonathan Dean,Annihilation,2018,1
Jonathan Dean,Monster Family,2018,0
Jonathan Dean,Game Night,2018,1
Jonathan Dean,Red Sparrow,2018,0
Jonathan Dean,Lady Bird,2017,1
Jonathan Dean,The Post,2018,0
Jonathan Dean,Molly's Game,2018,1
